FOODNAME,good,sad,tired,stress
프랑보아즈 아몬드 크라상,0,0,0,1
밤이 듬뿍 맘모스,0,0,0,0
통큰양파빵,0,0,0,0
퀸즈 브리오쉬 브레드,0,0,0,1
담백하고쫄깃한탕종브레드,0,0,0,0
핫도그패스트리,0,0,0,1
오리지널 생크림 크라상,0,0,0,1
카페모카빵,0,0,0,0
스윗 갈릭킹,0,0,0,1
겉은바삭 속은 촉촉한 플레인스콘,0,0,0,0
겉은바삭 속은 촉촉한 쇼콜라스콘,0,0,0,0
낙엽소시지브레드,0,0,0,0
동글동글순치즈,0,0,0,1
카페 카야번,0,0,0,0
순우유브레드,0,0,0,0
뉴패스트리도넛,0,0,0,1
맘모스빵,0,0,0,0
땅콩크림밀크브레드,0,0,0,1
허니밀크브레드,0,0,0,0
순꿀 호떡,0,0,0,1
추억의 옥수수소보로,0,0,0,0
NEW 빵 속에 순치즈,0,0,0,1
한겹한겹 촉촉한 밀크브레드,0,0,0,0
NEW 빵 속에 순우유,0,0,0,1
순 애플링,0,0,0,0
쫄깃한 치즈스틱,0,0,0,0
크랜베리애플크림치즈,0,0,0,0
겹겹이 밀크롤인,0,0,0,0
크림치즈브레드,0,0,0,0
잡곡고구마찹쌀브레드,0,0,0,0
메론빵,0,0,0,0
NEW 블루베리 크림치즈,0,0,0,0
단팥앙금롤브레드,0,0,0,1
동글동글순우유롤,0,0,0,1
부드러운후레쉬크림샌드빵,0,0,0,1
깨찰빵,0,0,0,0
맘모스빵,0,0,0,0
진짜고소한땅콩크림빵,0,0,0,1
호두가오독오독씹히는단팥빵,0,0,0,1
땅콩크림소보로,0,0,0,1
연유크림만난단팥빵,0,0,0,1
행복한바나나,0,0,0,0
초코가나슈크림빵,0,0,0,1
소보로빵,0,0,0,0
까까웨뜨,0,0,0,1
더블초코칩쿠키,0,0,0,1
청키초코칩쿠키,0,0,0,1
겹겹이 치즈스틱,0,0,0,0
띠띠뽀띠띠뽀미니샌드피넛,0,0,0,1
띠띠뽀띠띠뽀미니샌드스트로베리,0,0,0,1
팥과 크림이 꽉찬 크리미 단팥,0,0,0,1
한입두입미니단팥빵,0,0,0,1
TLJ 옥수수식빵,0,0,0,0
진한두유검은콩식빵,0,0,0,0
모카패스트리식빵,0,0,0,0
호박패스트리식빵,0,0,0,0
롤치즈식빵,0,0,0,0
밤식빵,0,0,0,0
딸기잼 듬뿍 미니식빵,0,0,0,0
순수한맛 순우유식빵,0,0,0,0
순수한맛 순우유롤 봉,0,0,0,0
데일리 우유식빵,0,0,0,0
열두가지 곡물식빵,0,0,0,0
바로굽는 토스트식빵,0,0,0,0
담백한 모닝식빵,0,0,0,0
호박검은깨식빵,0,0,0,0
깨찰도넛,0,0,0,1
프리미엄단팥도넛,0,0,0,1
렛츠트위스트,0,0,0,1
옥수수트위스트,0,0,0,1
엄마랑장볼때먹던 그때그도나쓰,0,0,0,1
슈거글레이즈드도넛,0,0,0,1
딸기마카롱도넛,0,0,0,1
롱스틱초코도넛,0,0,0,1
초코마카롱도넛,0,0,0,1
바바리안크림도넛,0,0,0,1
스트로베리쨈도넛,0,0,0,1
깜파뉴속의리얼초코,0,0,0,1
몽블랑패스트리,0,0,0,1
크림치즈데니쉬,0,0,0,0
NEW 파이스틱,0,0,0,1
고구마파이,0,0,0,1
밤패스트리,0,0,0,1
블랙올리브치즈브레드,0,0,0,0
바게트토스트,0,0,0,0
건포도빵,0,0,0,0
진한초콜릿깜파뉴,0,0,0,0
순꿀 바게트,0,0,0,0
프랑스바게트,0,0,0,0
마늘스틱,0,0,0,0
호두바게트,0,0,0,0
통밀빵,0,0,0,0
미니치즈롤,0,0,0,0
치즈듬뿍 순꿀꽃,0,0,0,0
소시지카레양파빵,0,0,0,0
미니데니쉬,0,0,0,1
사각후랑크패스트리,0,0,0,1
감자 베이컨 롤,0,0,0,0
추억의 사라다 고로케,0,0,0,1
미니햄치즈롤 봉,0,0,0,0
트윈에그브레드,0,0,0,0
피자토스트,0,0,0,0
쫄깃한피자빵,0,0,0,0
폭신폭신모닝롤,0,0,0,0
후랑크패스트리,0,0,0,1
사르르 초코 생크림 쉬폰,0,0,0,1
4랑해 나도,0,0,0,1
우리유자 롤케이크,0,0,0,1
볼빨간 사과 생크림,0,0,0,1
부드러운 고구마 라떼 케이크,0,0,0,1
진한 우유 생크림 케이크 1호,0,0,0,1
크레이프 케이크,0,0,0,1
진한 우유 생크림 케이크 2호,0,0,0,1
바닐라 초코 하트,0,0,0,1
떠먹는 쿠키앤크림 볼,0,0,0,1
러브 블루베리 케이크,0,0,0,1
클래식모카케이크,0,0,0,1
흑당 카스테라,0,0,0,1
사르르~ 생크림 쉬폰,0,0,0,1
생크림케이크1호C,0,0,0,1
생크림케이크1호A,0,0,0,1
생크림케이크2호E,0,0,0,1
생크림케이크2호D,0,0,0,1
오!해피 복숭아 케이크,0,0,0,1
유자레몬마카롱,0,0,0,1
채석장에 간 띠띠뽀와 디젤,0,0,0,1
브라우니 쿠키샌드,0,0,0,1
띠띠뽀의 기차마을,0,0,0,1
클래식 롤케이크,0,0,0,1
클래식 딸기잼 롤케이크,0,0,0,1
블루베리 더블크림 롤케이크,0,0,0,1
그랑드카페모카 롤케이크,0,0,0,1
더블초코 롤케이크,0,0,0,1
제주첫물녹차 롤케이크,0,0,0,1
허니월넛 롤케이크,0,0,0,1
달콤 밤만주,0,0,0,1
우리 유자 카스테라,0,0,0,1
생크림케이크1호B,0,0,0,1
생크림케이크1호D,0,0,0,1
생크림케이크2호C,0,0,0,1
클래식 파운드,0,0,0,1
호두 파운드,0,0,0,1
클래식 카스테라,0,0,0,1
제주 첫물녹차 카스테라,0,0,0,1
생크림케이크3호B,0,0,0,1
생크림케이크3호C,0,0,0,1
초코쉬폰2호B,0,0,0,1
그린티쉬폰2호B,0,0,0,1
블루베리쉬폰2호B,0,0,0,1
초코생크림케이크1호,0,0,0,1
초코생크림케이크2호,0,0,0,1
블루베리하트케이크,0,0,0,1
생크림케이크2호A,0,0,0,1
생크림케이크3호A,0,0,0,1
초코쉬폰2호A,0,0,0,1
그린티쉬폰2호A,0,0,0,1
블루베리쉬폰2호A,0,0,0,1
초코생크림케이크3호,0,0,0,1
요거딸기생크림케이크,0,0,0,1
순매직베리케이크,0,0,0,1
순매직딸기케이크,0,0,0,1
스윗소원상자,0,0,0,1
유자 치즈 케이크,0,0,0,1
진한 치즈 & 달콤한 고구마 케이크,0,0,0,1
클라우드 쉬폰,0,0,0,1
더블초코마카롱,0,0,0,1
솔티드카라멜마카롱,0,0,0,1
행복하면 돼지,0,0,0,1
까망쿠키 치즈케이크,0,0,0,1
쇼콜라갸또 조각,0,0,0,1
순우유딸기무스 조각,0,0,0,1
스트로베리 치즈 스퀘어,0,0,0,1
골든애플롤,0,0,0,1
몽블랑 마카롱,0,0,0,1
티라미수 마카롱,0,0,0,1
수플레치즈타임,0,0,0,1
즐거운 초코바나나 케이크,0,0,0,1
초코 골드 레이어 케이크,0,0,0,1
촉촉한초코타임,0,0,0,1
행복한 플라워하트 케이크,0,0,0,1
스윗마들렌 마들렌,0,0,0,1
스윗마들렌 레드벨벳마들렌,0,0,0,1
스윗마들렌 초코마들렌,0,0,0,1
크림치즈타르트,0,0,0,0
쁘띠 복숭아 케이크,0,0,0,1
쁘띠 한라봉&오렌지 케이크,0,0,0,1
오! 해피 한라봉&오렌지 케이크,0,0,0,1
클라우드 스트로베리 치즈케이크,0,0,0,1
쇼콜라 갸또,0,0,0,1
트윙클 초코별 케이크,0,0,0,1
더블 초코 스퀘어,0,0,0,1
러브 브라우니 초코케이크,0,0,0,1
고구마 케이크 1호,0,0,0,1
고구마 케이크 2호,0,0,0,1
고구마 케이크 3호,0,0,0,1
엔젤 프레즈 쉬폰,0,0,0,1
모찌모찌 그린티,0,0,0,1
마카롱 판타지아,0,0,0,1
케이크속에순우유 조각,0,0,0,1
쇼콜라더롤라운드케이크,0,0,0,1
커피향가득한카페티라미수,0,0,0,1
정말 진한 순치즈 케이크,0,0,0,1
티라미수롤,0,0,0,1
곰돌이와함께하는파티케이크,0,0,0,1
클래식치즈케이크3호,0,0,0,1
마스카포네티라미수,0,0,0,1
아이스박스케이크,0,0,0,1
케이크속에순우유,0,0,0,1
고구마티라미스를만나다,0,0,0,1
클래식녹차케이크,0,0,0,1
사랑을전하는가나슈케익,0,0,0,1
달콤화이트초코케익3호,0,0,0,1
순우유딸기무스,0,0,0,1
스위트러브초코,0,0,0,1
진한초코케이크,0,0,0,1
생크림케이크5호B,0,0,0,1
티라미슈B,0,0,0,1
딸기티라미슈A,0,0,0,1
클래식치즈케이크1호,0,0,0,1
생크림케이크 6호B,0,0,0,1
생크림케이크4호E,0,0,0,1
"생크림2단케익 5호,3호",0,0,0,1
달콤화이트초코케이크5호,0,0,0,1
러브스트로베리케이크,0,0,0,1
하트앤하트케이크,0,0,0,1
러브앤초코케이크,0,0,0,1
로맨틱홀리데이,0,0,0,1
클래식녹차케이크,0,0,0,1
달콤밀크초코케익4호,0,0,0,1
생크림케이크6호A,0,0,0,1
생크림케이크5호A,0,0,0,1
생크림케이크4호C,0,0,0,1
생크림케이크4호A,0,0,0,1
다크초코스퀘어,0,0,0,1
우리쌀케익,0,0,0,1
카페플라워,0,0,0,1
천사가전하는달콤초코하트케이크,0,0,0,1
하트를듬뿍담은쇼콜라스퀘어,0,0,0,1
초코패밀리케익5호,0,0,0,1
클래식녹차케이크 피스,0,0,0,1
정말진한초코케이크피스,0,0,0,1
고구마케이크 조각,0,0,0,1
클래식치즈케이크 조각,0,0,0,1
초코티라미수 조각,0,0,0,1
마스카포네티라미수피스,0,0,0,1
6호 3단 웨딩케익,0,0,0,1
디어마이프린세스,0,0,0,1
6호 3단 화이트케이크,0,0,0,1
6호2단화이트케이크 다리포함,0,0,0,1
6호 2단 화이트케이크,0,0,0,1
new 6호 3단 화이트케이크 다리포함,0,0,0,1
5호 2단 초콜릿 케이크,0,0,0,1
뚜레쥬르 휭거마드레느,0,0,0,1
바닐라마카롱,0,0,0,1
패션마카롱,0,0,0,1
산딸기마카롱,0,0,0,1
블루베리마카롱,0,0,0,1
녹차마카롱,0,0,0,1
초코마카롱,0,0,0,1
부드럽고촉촉한고구마케이크,0,0,0,1
부드럽고촉촉한치즈케이크,0,0,0,1
미니호두파이,0,0,0,1
녹차카스테라,0,0,0,1
허니 카스테라,0,0,0,1
부드러운 카스테라,0,0,0,1
베이비슈,0,0,0,1
한컵의부드러움초코쉬폰,0,0,0,1
한컵의부드러움우유쉬폰,0,0,0,1
쁘띠치즈머핀,0,0,0,1
쁘띠초코머핀,0,0,0,1
휭거마드레느 낱개,0,0,0,1
리얼브라우니,0,0,0,0
떠먹는 쁘띠 티라미수,0,0,0,1
맛있게 뜯어먹는 순우유 쉬폰,0,0,0,1
BBQ 치킨 치아바타,0,0,0,0
쉬림프카츠 샌드위치,0,0,0,0
추억의 옛날토스트,0,0,0,0
프리미엄 매콤 치킨버거,0,0,0,0
통밀 크랜베리치킨 샌드위치,0,0,0,0
단호박 새송이 샌드위치,0,0,0,0
크랜베리치킨패스트리,0,0,0,0
치즈어니언치킨샌드위치,0,0,0,0
단호박 호두강정 샌드위치,0,0,0,0
통밀 크랜베리치킨 & 단호박 호두강정 샌드위치,0,0,0,0
단호박 호두강정 & 뉴통밀후레쉬 샌드위치,0,0,0,0
크랜베리치킨 & 아삭햄치즈 패스트리,0,0,0,0
베이컨에그브리오쉬,0,0,0,0
스크램블에그브리오쉬,0,0,0,0
그릴드 떡갈비 샌드위치,0,0,0,0
브레드 브륄레,0,0,0,0
햄치즈 토스트,0,0,0,0
치킨 클럽 퀘사디아,0,0,0,0
치킨텐더 밸런스 랩,0,0,0,0
담백한 프로슈토 샌드위치,0,0,0,0
신선한 바질페스토 샌드위치,0,0,0,0
바질치킨 통밀 샌드위치,0,0,0,0
브리치즈 크라상 샌드위치,0,0,0,0
싱그러운 치킨텐더 그린 랩,0,0,0,0
바질페스토마요 스프레드,0,0,0,0
비프 불고기 샌드위치,0,0,0,0
리얼미트 칠리핫도그,0,0,0,1
몬테 크리스토,0,0,0,0
프리미엄 크래미샌드위치,0,0,0,0
로제치킨 밸런스 샌드위치,0,0,0,0
상큼발랄 밸런스 박스,0,0,0,0
에그쉬림프 샌드위치,0,0,0,0
NEW 시그니쳐샌드위치,0,0,0,0
맛살 프레쉬 샌드위치,0,0,0,0
감자&맛살 2 IN ,1,0,0,0
햄&포테이토샐러드 샌드위치,0,0,0,0
에그& 감자 사라다 샌드위치,0,0,0,0
통밀 후레쉬 샌드위치,0,0,0,0
함박미니버거샌드위치,0,0,0,0
햄치즈&에그샐러드샌드위치,0,0,0,0
TLJ치킨클럽샌드위치,0,0,0,0
손보다 빅버거,0,0,0,0
바베큐 치킨마요 롤피자,0,0,0,0
치즈가득크로크무슈,0,0,0,0
핫 오믈렛 라이스머핀,0,0,0,1
든든한 모닝에그토스트,0,0,0,0
어니언 햄 & 치즈 베이글 샌드위치,0,0,0,0
베이컨 크랜베리치킨 샐러드,0,0,0,0
단호박 리코타 과일 샐러드,0,0,0,0
치킨시저샐러드,0,0,0,0
흔들어먹는 쉑쉑 타코 샐러드,0,0,0,0
흔들어먹는 쉑쉑 롤치즈 샐러드,0,0,0,0
리코타 & 상큼 과일 샐러드,0,0,0,0
치킨 텐더 샐러드,0,0,0,0
에너지 밸런스 박스,0,0,0,0
밸런스 박스,0,0,0,0
상큼과일치킨샐러드,0,0,0,0
콥 샐러드,0,0,0,0
하루한컵 비타민,0,0,0,0
모닝죽_단팥,0,0,0,0
모닝죽_단호박,0,0,0,0
복숭아 자두스무디,0,0,0,1
로얄 밀크티 라떼,0,0,0,1
아이스 로얄 밀크티 라떼,0,0,0,1
유자레몬티,0,0,0,1
아이스 초코,0,0,0,1
캐모마일 티,0,0,0,1
페퍼민트 티,0,0,0,1
잉글리쉬블랙퍼스트 티,0,0,0,1
뚜레쥬르 바닐라,0,0,0,1
뚜레쥬르 스트로베리,0,0,0,1
뚜레쥬르 그린티,0,0,0,1
요거트 웨이퍼샌드,0,0,0,1
라즈베리 웨이퍼샌드,0,0,0,1
통단팥 국화모니카,0,0,0,1
녹차웨이퍼샌드,0,0,0,1
양갱세트 뚜레쥬르팥맛영양갱,0,0,0,1
양갱세트 뚜레쥬르고구마맛영양갱,0,0,0,1
양갱세트 뚜레쥬르밤맛영양갱,0,0,0,1
디럭스쿠키 화이트버터쿠키,0,0,0,1
디럭스쿠키 커피디아망쿠키,0,0,0,1
디럭스쿠키 가나슈쿠키,0,0,0,1
디럭스쿠키 로터스쿠키,0,0,0,1
디럭스쿠키 초콜릿칩쿠키,0,0,0,1
디럭스쿠키 크랜베리쿠키,0,0,0,1
오색만주세트 녹차,0,0,0,1
오색만주세트 초코,0,0,0,1
오색만주세트 애플,0,0,0,1
오색만주세트 팥,0,0,0,1
오색만주세트 유자,0,0,0,1
가나슈쿠키,0,0,0,1
랑그드샤쿠키세트,0,0,0,1
우리밀전병세트 우리밀로만든검은깨전병,0,0,0,1
우리밀전병세트 우리밀로만든땅콩전병,0,0,0,1
우리밀전병세트 우리밀로만든김맛전병,0,0,0,1
쿠키컬렉션,0,0,0,1
쿠키블라썸,0,0,0,1
모나카 선물세트 백색밤,0,0,0,1
모나카 선물세트 분홍팥,0,0,0,1
모나카 선물세트 갈색흑임자,0,0,0,1
뚜레쥬르 도라야끼 팥도라야끼,0,0,0,0
뚜레쥬르 도라야끼 호두도라야끼,0,0,0,1
뚜레쥬르 도라야끼 밤도라야끼,0,0,0,1
웨이퍼롤 바닐라,0,0,0,1
웨이퍼롤 초콜릿,0,0,0,1
쿠키 앤 크림 카라멜,0,0,0,1
아이스 초코 쿠키샌드,0,0,0,1
아이스 치즈 쿠키샌드,0,0,0,1
타블렛 쇼콜라,0,0,0,1
애니멀 쇼콜라,0,0,0,1
곰돌이 푸_흑당 생크림,0,0,0,1
띠띠뽀띠띠뽀 꼬마기차 카스테라,0,0,0,1
라푼젤 케이크,0,0,0,1
띠띠뽀띠띠뽀,0,0,0,0
띠띠뽀띠띠뽀 우유듬뿍 치즈케이크,0,0,0,1
띠띠뽀띠띠뽀 휭거마드레느,0,0,0,1
띠띠뽀띠띠뽀 지니휭거마드레느,0,0,0,1
띠띠뽀띠띠뽀 디젤휭거마드레느,0,0,0,1
띠띠뽀 초코스틱,0,0,0,1
지니 초코스틱,0,0,0,1
디젤 초코스틱,0,0,0,1
헬로우 미키미니,0,0,0,1
꿀아메리카노HOT,0,0,0,1
카페라떼HOT,0,0,0,1
카라멜마끼아또HOT,0,0,0,1
바닐라라떼HOT,0,0,0,1
카페모카HOT,0,0,0,1
민트카페모카HOT,0,0,0,1
카푸치노HOT,0,0,0,1
티라미수라떼HOT,0,0,0,1
연유라떼HOT,0,0,0,1
헤이즐넛아메리카노HOT,0,0,0,1
바닐라아메리카노HOT,0,0,0,1
아메리카노ICE,0,0,0,1
카페라떼ICE,0,0,0,1
카라멜마끼아또ICE,0,0,0,1
바닐라라떼ICE,0,0,0,1
카페모카ICE,0,0,0,1
민트카페모카ICE,0,0,0,1
큐브라떼ICE,0,0,0,1
카푸치노ICE,0,0,0,1
티라미수라떼ICE,0,0,0,1
꿀아메리카노ICE,0,0,0,1
헤이즐넛아메리카노ICE,0,0,0,1
바닐라아메리카노ICE,0,0,0,1
콜드브루 커피ICE,0,0,0,1
콜드브루 커피HOT,0,0,0,1
콜드브루 라떼 ICE,0,0,0,1
콜드브루 라떼HOT,0,0,0,1
콜드브루 스톰 ICE,0,0,0,1
콜드브루 스톰HOT,0,0,0,1
녹차라떼HOT,0,0,0,1
고구마라떼HOT,0,0,0,1
로얄밀크티HOT,0,0,0,1
민트크림초코HOT,0,0,0,1
메가초코HOT,0,0,0,1
곡물라떼HOT,0,0,0,1
녹차라떼ICE,0,0,0,1
고구마라떼ICE,0,0,0,1
아이스밀크티ICE,0,0,0,1
민트크림초코ICE,0,0,0,1
메가초코ICE,0,0,0,1
스트로베리큐브라떼,0,0,0,1
아이스 토피넛라떼,0,0,0,1
허니자몽블랙티,0,0,0,1
사과유자티,0,0,0,1
오곡바나나,0,0,0,1
딸기,0,0,0,1
메가에이드 레몬+자몽+라임,0,0,0,1
자몽모히또 무알콜,0,0,0,1
청포도모히또 무알콜,0,0,0,1
라임모히또 무알콜,0,0,0,1
유니콘매직에이드 핑크,0,0,0,1
유니콘매직에이드 블루,0,0,0,1
초코무스케익,0,0,0,1
더블초코칩 쿠키,0,0,0,1
리얼초코프라페,0,0,0,1
플레인 퐁크러쉬,0,0,0,1
딸기 퐁크러쉬,0,0,0,1
바나나 퐁크러쉬,0,0,0,1
스트로베리치즈홀릭,0,0,0,1
유니콘프라페,0,0,0,1
복숭아스무디,0,0,0,1
자두스무디,0,0,0,1
커피프라페,0,0,0,1
치즈케익,0,0,0,1
딸기요거트스무디ICE,0,0,0,1
망고요거트스무디ICE,0,0,0,1
크렌베리아몬드쿠키,0,0,0,1
모카초코칩 쿠키,0,0,0,1
카라멜크로넛,0,0,0,1
플레인요거트스무디ICE,0,0,0,1
아이스 카라멜라떼,0,0,0,1
카라멜모카,0,0,0,1
아이스 카라멜모카,0,0,0,1
아이스 콜드브루,0,0,0,1
콜드브루라떼,0,0,0,1
아이스 콜드브루라떼,0,0,0,1
아이스 녹차라떼,0,0,0,1
검은콩라떼,0,0,0,1
아이스 검은콩라떼,0,0,0,1
단호박라떼,0,0,0,1
아이스 단호박라떼,0,0,0,1
밤라떼,0,0,0,1
아이스 밤라떼,0,0,0,1
민트초코라떼,0,0,0,1
아이스 민트초코라떼,0,0,0,1
초코바나나라떼,0,0,0,1
아이스 초코바나나라떼,0,0,0,1
아몬드코코넛라떼,0,0,0,1
아이스 아몬드코코넛라떼,0,0,0,1
초코베리라떼,0,0,0,1
아이스 그린티도피오라떼,0,0,0,1
그린티도피오라떼,0,0,0,1
오렌지바닐라밀크,0,0,0,1
냉 미숫가루,0,0,0,1
코코몬프레소,0,0,0,1
요거트 스무디,0,0,0,1
레몬 요거트 스무디,0,0,0,1
복숭아 스무디,0,0,0,1
리얼 과일스무디 망고,0,0,0,1
리얼 과일스무디 딸기바나나,0,0,0,1
민트초코 프라페,0,0,0,1
자바칩 프라페,0,0,0,1
그린티프라페,0,0,0,1
쿠앤크 프라페,0,0,0,1
모카 프라페,0,0,0,1
카라멜 프라페,0,0,0,1
쿨러시 배,0,0,0,1
쿨러시 자두,0,0,0,1
쿨러시 알로에,0,0,0,1
코코프레소,0,0,0,1
파인애플망고스무디,0,0,0,1
라임민트에이드,0,0,0,1
한라봉에이드,0,0,0,1
과일 에이드 자몽,0,0,0,1
과일 에이드 청포도,0,0,0,1
과일 에이드 복숭아,0,0,0,1
꿀유자차,0,0,0,1
꿀자몽차,0,0,0,1
꿀레몬차,0,0,0,1
꿀생강차,0,0,0,1
꿀대추차,0,0,0,1
꿀모과배차,0,0,0,1
건강주스 대추꿀잠,0,0,0,1
건강주스 레몬피부,0,0,0,1
건강주스 생강면역,0,0,0,1
건강주스 유자활력,0,0,0,1
파인애플 주스,0,0,0,1
치즈 스틱케이크,0,0,0,1
초코 스틱케이크,0,0,0,1
레드벨벳 스틱케이크,0,0,0,1
캐롯 스틱케이크,0,0,0,1
코코넛망고 케이크,0,0,0,1
그린파라다이스 케이크,0,0,0,1
스윗체리초코 케이크,0,0,0,1
딸기마니아 케이크,0,0,0,1
초코무스 케이크,0,0,0,1
초코티라미수,0,0,0,1
수플레치즈 케이크,0,0,0,1
블루베리 요거트 케이크,0,0,0,1
까망베르크런치 케이크,0,0,0,1
돌체티라미수,0,0,0,1
뉴욕치즈 케이크,0,0,0,1
오레오크림치즈 케이크,0,0,0,1
당근파운드 케이크,0,0,0,1
다크초코 롤케익,0,0,0,1
스윗밀크 롤케익,0,0,0,1
블루베리 롤케익,0,0,0,1
블루베리 크레이프 케익,0,0,0,1
딸기 크레이프 케익,0,0,0,1
밀크 크레이프 케익,0,0,0,1
초코스콘,0,0,0,0
수제 크런치초코쿠키,0,0,0,1
수제 모카초코칩쿠키,0,0,0,1
수제 치즈쿠키,0,0,0,1
초콜릿청크 쿠키,0,0,0,1
마카다미아넛 쿠키,0,0,0,1
록키로드 쿠키,0,0,0,1
건포도 스콘,0,0,0,0
치즈머핀,0,0,0,1
오리지널 매콤치즈 핫도그,0,0,0,1
오리지널 치즈 핫도그,0,0,0,1
크림치즈 프렛즐,0,0,0,0
허니버터볼 소형/대형,0,0,0,0
갈릭브레드,0,0,0,0
허니버터브레드,0,0,0,0
햄에그 치아바타,0,0,0,0
치킨먹물 치아바타,0,0,0,0
치킨브리또,0,0,0,0
소시지브리또,0,0,0,0
불고기브리또,0,0,0,0
소세지 프레즐,0,0,0,0
베이글칩 갈릭/허니,0,0,0,1
가래떡,0,0,0,0
깨송편,0,0,0,0
꿀떡,0,0,0,0
모듬찰떡,0,0,0,0
백설기,0,0,0,0
쑥절편,0,0,0,0
약식,0,0,0,0
인절미,0,0,0,0
증편,0,0,0,0
찐감자,0,0,0,0
찐고구마,0,0,0,0
찐옥수수,0,0,0,0
참깨경단,0,0,0,0
팥시루떡,0,0,0,0
팥찹쌀떡,0,0,0,0
가자미구이,0,1,0,0
간장양념닭다리구이,1,1,1,0
갈치구이,0,1,0,0
고등어구이,0,1,0,0
고등어석쇠구이,0,1,0,0
굴비구이,0,1,0,0
꽁치구이,0,1,0,0
닭고기대파꼬치구이,1,1,0,0
닭구이,1,1,1,0
닭발구이,1,1,1,0
돼지갈비구이,1,1,1,0
돼지고기산적,1,1,0,0
돼지불고기,1,1,1,0
등심스테이크,1,1,0,0
런천미트구이,1,1,1,0
뱅어포구이,0,1,0,0
버섯구이,0,0,0,0
삼겹살고추장구이,1,1,1,0
삼겹살구이,1,1,1,0
삼치구이,0,1,0,0
새송이버섯구이,0,0,0,0
새우구이,0,1,1,0
소갈비구이,1,1,1,0
소곱창구이,1,1,1,0
안심스테이크,1,1,0,0
오리고기구이,1,1,0,0
오리불고기,1,1,1,0
장어고추장구이,1,1,1,0
조기구이,0,1,0,0
조미김,0,1,0,0
쥐포구이,0,1,0,0
참치머리구이,0,1,1,0
치킨데리야끼,1,1,1,0
키조개구이,0,1,1,0
표고버섯구이,0,0,0,0
함박스테이크,1,1,0,0
햄구이,1,1,0,0
갈비탕,1,0,1,0
감자된장국,0,0,0,0
감잣국,0,0,0,0
굴무국,0,1,0,0
근대된장국,0,0,0,0
김치콩나물국,0,0,0,0
김칫국,0,0,0,0
꼬리곰탕,1,0,1,0
냉이된장국,0,0,0,0
달걀국,0,0,0,0
닭개장,1,0,1,0
닭곰탕,1,0,1,0
대합미역국,0,1,0,0
도가니탕,1,0,1,0
동태국,0,1,0,0
메밀묵국,0,0,0,0
무시래기된장국,0,0,0,0
미역국,0,1,0,0
미역냉국,0,0,0,0
미역된장국,0,1,0,0
미역오이냉국,0,0,0,0
배추된장국,0,0,0,0
북엇국,0,1,0,0
뼈해장국,1,0,1,0
사골국,1,0,1,0
삼계탕,1,0,1,0
새우미역국,0,1,0,0
새우탕,0,1,0,0
선짓국,1,0,1,0
설렁탕,1,0,1,0
쇠고기무국,1,0,1,0
쇠고기미역국,1,0,1,0
쇠고기배추국,1,0,1,0
순댓국,1,0,1,0
순두부달걀탕,0,0,0,0
시금치된장국,0,0,0,0
쑥된장국,0,0,0,0
아욱된장국,0,0,0,0
애호박된장국,0,0,0,0
어묵국,0,1,0,0
얼갈이배춧국,0,0,0,0
오이냉국,0,0,0,0
오징어국,0,1,0,0
우거지곰탕,0,0,0,0
우거지된장국,0,0,0,0
육개장,1,0,1,0
일본된장국,0,0,0,0
재첩국,0,1,0,0
조갯국,0,1,0,0
콩나물국,0,0,0,0
콩나물된장국,0,0,0,0
토란국,0,0,0,0
해물된장국,0,1,0,0
호박잎된장국,0,0,0,0
홍합무국,0,1,0,0
갓김치,0,0,0,0
고들빼기김치,0,0,0,0
깍두기,0,0,0,0
깻잎김치,0,0,0,0
나박김치,0,0,0,0
돌나물물김치,0,0,0,0
동치미,0,0,0,0
배추김치,0,0,0,0
백김치,0,0,0,0
보쌈김치,0,0,1,0
부추김치,0,0,0,0
